name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2943,10274664587,,-111.9276539,33.4121857,,,,,
,2944,10274664584,,-111.9277730,33.4119648,,,,,
,2945,10274664600,,-111.9275235,33.4122323,,,,,
,2946,10274664601,,-111.9273323,33.4122278,,,,,
,2947,10274664604,,-111.9271986,33.4116208,,,,,
,2948,10274664606,,-111.9277470,33.4114822,,,,,
,2949,13509770192,,-111.9364793,33.4147869,,,,,
,2950,13509770193,,-111.9364868,33.4145683,,,,,
,2951,10274681270,,-111.9350428,33.4145618,,,,,
,2952,10274681264,,-111.9364874,33.4145504,,,,,
,2953,5264822937,,-111.9300654,33.4161585,,,,,
,2954,10281515404,,-111.9301170,33.4166042,,,,,
,2955,5333540391,,-111.9308082,33.4153060,,,,,
,2956,10274681280,,-111.9308628,33.4154538,,,,,
,2957,5333540389,,-111.9307984,33.4148738,,,,,
,2958,5335291348,,-111.9356374,33.4179501,,,,,
,2959,3468590599,,-111.9350267,33.4166705,,,,,
,2960,5264819353,,-111.9350244,33.4165618,,,,,
,2961,10307521848,,-111.9350431,33.4163770,,,,,
,2962,10292373821,,-111.9333705,33.4197388,,,,,
,2963,5264800449,,-111.9365505,33.4212018,,,,,
,2964,9867106669,,-111.9366851,33.4211358,,,,,
,2965,10280976484,,-111.9368829,33.4180646,,,,,
,2966,10280976483,,-111.9369160,33.4180647,,,,,
,2967,10274738893,,-111.9363840,33.4191060,,,,,
,2968,10281122053,,-111.9364024,33.4191053,,,,,
,2969,13613714540,,-111.9361306,33.4187720,,,,,
,2970,10309415490,,-111.9352849,33.4187384,,,,,
,2971,10281075521,,-111.9352891,33.4188544,,,,,
,2972,10309415485,,-111.9352894,33.4189785,,,,,
,2973,10281109976,,-111.9350034,33.4190205,,,,,
,2974,10281369553,,-111.9349279,33.4190210,,,,,
,2975,10281109977,,-111.9348760,33.4190214,,,,,
,2976,10281369552,,-111.9349277,33.4190733,,,,,
,2977,10281109981,,-111.9348767,33.4190738,,,,,
,2978,5333539966,,-111.9365014,33.4164384,,,,,
,2979,11378630383,,-111.9373838,33.4160087,,,,,
,2980,10281236578,,-111.9373928,33.4160135,,,,,
,2981,5264819352,,-111.9348595,33.4165621,,,,,
,2982,10281243913,,-111.9348922,33.4171233,,,,,
,2983,10281236595,,-111.9348477,33.4161554,,,,,
,2984,10281346318,,-111.9357667,33.4163741,,,,,
,2985,10281346312,,-111.9360581,33.4166494,,,,,
,2986,3468590609,,-111.9361095,33.4166303,,,,,
,2987,10281346315,,-111.9361118,33.4166220,,,,,
,2988,316875638,,-111.9360646,33.4166599,,,,,
,2989,316875637,,-111.9359959,33.4167060,,,,,
,2990,10281346317,,-111.9355315,33.4166305,,,,,
,2991,3895955292,,-111.9355336,33.4166101,,,,,
,2992,10281346319,,-111.9357663,33.4164161,,,,,
,2993,11378741987,,-111.9348669,33.4169216,,,,,
,2994,11378742009,,-111.9348638,33.4167812,,,,,
,2995,10281369549,,-111.9345856,33.4185294,,,,,
,2996,10281346360,,-111.9349179,33.4185261,,,,,
,2997,10281346361,,-111.9349681,33.4185255,,,,,
,2998,10281369551,,-111.9342794,33.4186824,,,,,
,2999,10281346362,,-111.9350335,33.4185264,,,,,
,3000,10281346392,,-111.9327080,33.4182062,,,,,
,3001,10281346401,,-111.9327081,33.4183969,,,,,
,3002,316008441,,-111.9327100,33.4183510,,,,,
,3003,10281346400,,-111.9327100,33.4183051,,,,,
,3004,10281369548,,-111.9342432,33.4192663,,,,,
,3005,10281346397,,-111.9329422,33.4184389,,,,,
,3006,10281369546,,-111.9330815,33.4184918,,,,,
,3007,10281369547,,-111.9331529,33.4184927,,,,,
,3008,5260253667,,-111.9328556,33.4183481,,,,,
,3009,5264819347,,-111.9328871,33.4184349,,,,,
,3010,10307458435,,-111.9328923,33.4186736,,,,,
,3011,10281369550,,-111.9345840,33.4185756,,,,,
,3012,10281346330,,-111.9349269,33.4193845,,,,,
,3013,10281369556,,-111.9348776,33.4193827,,,,,
,3014,10291888549,,-111.9330572,33.4184442,,,,,
,3015,10292314783,,-111.9333715,33.4184239,,,,,
,3016,11401460076,,-111.9315034,33.4173929,,,,,
,3017,10281515405,,-111.9295956,33.4165917,,,,,
,3018,5415266957,,-111.9277515,33.4156584,,,,,
,3019,10281519124,,-111.9348857,33.4160604,,,,,
,3020,11378682083,,-111.9370328,33.4145563,,,,,
,3021,10274681267,,-111.9366905,33.4145466,,,,,
,3022,10290628427,,-111.9314060,33.4148457,,,,,
,3023,5280009859,,-111.9288116,33.4211286,,,,,
,3024,5264800190,,-111.9291120,33.4221301,,,,,
,3025,5264800193,,-111.9287835,33.4221132,,,,,
,3026,1698683823,,-111.9367878,33.4174758,,,,,
,3027,10288474543,,-111.9398267,33.4204021,,,,,
,3028,6768506996,,-111.9399158,33.4205874,,,,,
,3029,11347121481,,-111.9401246,33.4204287,,,,,
,3030,12653943928,,-111.9399355,33.4177136,,,,,
,3031,12653943931,,-111.9400861,33.4177132,,,,,
,3032,11378607632,,-111.9382399,33.4211294,,,,,
,3033,11378607629,,-111.9382353,33.4206303,,,,,
,3034,12619093518,,-111.9382425,33.4205574,,,,,
,3035,5264800455,,-111.9366340,33.4206057,,,,,
,3036,10290082335,,-111.9367623,33.4206090,,,,,
,3037,5264800456,,-111.9370825,33.4206261,,,,,
,3038,10290575998,,-111.9370876,33.4208756,,,,,
,3039,10290082345,,-111.9370807,33.4204903,,,,,
,3040,10290082339,,-111.9370882,33.4208948,,,,,
,3041,10290082341,,-111.9369823,33.4206241,,,,,
,3042,10290082343,,-111.9368686,33.4205593,,,,,
,3043,10290082344,,-111.9368735,33.4205270,,,,,
,3044,10290082348,,-111.9370992,33.4211480,,,,,
,3045,10290082377,,-111.9375988,33.4207077,,,,,
,3046,10290082372,,-111.9379436,33.4202982,,,,,
,3047,10290082375,,-111.9379427,33.4201009,,,,,
,3048,5264800318,,-111.9327089,33.4182496,,,,,
,3049,10290583630,,-111.9287658,33.4171784,,,,,
,3050,5332334749,,-111.9297378,33.4207787,,,,,
,3051,5332334747,,-111.9297392,33.4208223,,,,,
,3052,10290583649,,-111.9296403,33.4208925,,,,,
,3053,5264800443,,-111.9300747,33.4187291,,,,,
,3054,10290583667,,-111.9301491,33.4189082,,,,,
,3055,11408401869,,-111.9301649,33.4201478,,,,,
,3056,5351752256,,-111.9302345,33.4189351,,,,,
,3057,5332334751,,-111.9299058,33.4205041,,,,,
,3058,2391075575,,-111.9341814,33.4208148,,,,,
,3059,5261065076,,-111.9334772,33.4207555,,,,,
,3060,10272423235,,-111.9336390,33.4207604,,,,,
,3061,10272423233,,-111.9336627,33.4207418,,,,,
,3062,10290583838,,-111.9335515,33.4208401,,,,,
,3063,10290583841,,-111.9327255,33.4210257,,,,,
,3064,5343250026,,-111.9324969,33.4208065,,,,,
,3065,10290598786,,-111.9327250,33.4208111,,,,,
,3066,10290576001,,-111.9380105,33.4208487,,,,,
,3067,10290628420,,-111.9290045,33.4161065,,,,,
,3068,10290628428,,-111.9314140,33.4150018,,,,,
,3069,10292272208,,-111.9307724,33.4181444,,,,,
,3070,2978063346,,-111.9252940,33.4194005,,,,,
,3071,10292307743,,-111.9252509,33.4194325,,,,,
,3072,10292307745,,-111.9253915,33.4195900,,,,,
,3073,11624005173,,-111.9253293,33.4195337,,,,,
,3074,10292307774,,-111.9178225,33.4184644,,,,,
,3075,10292307747,,-111.9261238,33.4208891,,,,,
,3076,11624015091,,-111.9240473,33.4129436,,,,,
,3077,11624057708,,-111.9234185,33.4129195,,,,,
,3078,11632500490,,-111.9205127,33.4129257,,,,,
,3079,9403670067,,-111.9261307,33.4145967,,,,,
,3080,7241586279,,-111.9261358,33.4129476,,,,,
,3081,10292315854,,-111.9277868,33.4203323,,,,,
,3082,8752507873,,-111.9260521,33.4181994,,,,,
,3083,8444439531,,-111.9246080,33.4181781,,,,,
,3084,10292314808,,-111.9328967,33.4195581,,,,,
,3085,10292373816,,-111.9328968,33.4195475,,,,,
,3086,321358501,,-111.9329939,33.4200361,,,,,
,3087,10292373818,,-111.9335000,33.4194303,,,,,
,3088,10292373815,,-111.9332814,33.4197245,,,,,
,3089,10292381371,,-111.9353500,33.4196683,,,,,
,3090,10292381373,,-111.9353953,33.4196317,,,,,
,3091,10292381374,,-111.9353945,33.4196899,,,,,
,3092,10307458444,,-111.9329010,33.4189011,,,,,
,3093,10307527523,,-111.9353132,33.4176068,,,,,
,3094,10307527522,,-111.9353693,33.4176039,,,,,
,3095,10307600456,,-111.9261189,33.4210295,,,,,
,3096,5280019510,,-111.9261439,33.4218491,,,,,
,3097,10307600460,,-111.9261189,33.4218845,,,,,
,3098,11651147638,,-111.9264792,33.4218370,,,,,
,3099,11651147639,,-111.9261567,33.4218489,,,,,
,3100,11374384447,,-111.9178004,33.4218973,,,,,
,3101,1501648967,,-111.9265174,33.4204989,,,,,
,3102,10307600467,,-111.9270538,33.4206682,,,,,
,3103,2671959148,,-111.9269812,33.4207248,,,,,
,3104,2300341848,,-111.9261357,33.4199392,,,,,
,3105,10307913572,,-111.9261449,33.4202311,,,,,
,3106,10307605998,,-111.9286423,33.4210147,,,,,
,3107,10307606000,,-111.9286660,33.4204400,,,,,
,3108,10307606003,,-111.9286359,33.4203837,,,,,
,3109,7241586267,,-111.9265035,33.4098021,,,,,
,3110,10307649778,,-111.9306075,33.4107300,,,,,
,3111,3983456179,,-111.9305895,33.4076081,,,,,
,3112,10307649791,,-111.9347234,33.4103520,,,,,
,3113,10307913565,,-111.9221518,33.4166739,,,,,
,3114,10307913566,,-111.9223224,33.4168096,,,,,
,3115,10307913564,,-111.9224850,33.4166772,,,,,
,3116,10307913568,,-111.9225697,33.4167097,,,,,
,3117,10307913567,,-111.9224382,33.4168933,,,,,
,3118,10307913589,,-111.9222400,33.4164392,,,,,
,3119,10292307744,,-111.9252582,33.4194726,,,,,
,3120,7241600493,,-111.9261657,33.4202965,,,,,
,3121,10288474532,,-111.9203581,33.4150170,,,,,
,3122,10309264799,,-111.9387898,33.4186098,,,,,
,3123,10309264802,,-111.9387156,33.4186444,,,,,
,3124,13726526041,,-111.9336000,33.4211455,,,,,
,3125,10309415482,,-111.9357475,33.4191035,,,,,
,3126,11378741980,,-111.9360846,33.4177204,,,,,
,3127,5335291330,,-111.9362677,33.4177037,,,,,
,3128,10537553655,,-111.9386986,33.4184357,,,,,
,3129,10537610095,,-111.9271185,33.4156571,,,,,
,3130,10537629479,,-111.9268656,33.4156597,,,,,
,3131,11084697078,,-111.9268727,33.4156693,,,,,
,3132,11639505090,,-111.9267603,33.4150634,,,,,
,3133,10537629442,,-111.9279590,33.4162935,,,,,
,3134,10537629445,,-111.9282851,33.4157915,,,,,
,3135,10537629482,,-111.9268406,33.4158661,,,,,
,3136,10537645321,,-111.9291619,33.4115781,,,,,
,3137,10537645320,,-111.9291580,33.4120329,,,,,
,3138,10537645322,,-111.9287848,33.4115819,,,,,
,3139,10537645324,,-111.9287845,33.4120448,,,,,
,3140,12081408138,,-111.9238277,33.4076466,,,,,
,3141,7241586270,,-111.9261352,33.4100322,,,,,
,3142,10307913574,,-111.9258666,33.4197037,,,,,
,3143,10759618078,,-111.9299221,33.4205179,,,,,
,3144,10759731462,,-111.9275079,33.4209511,,,,,
,3145,10759731463,,-111.9274346,33.4210110,,,,,
,3146,10759731464,,-111.9273593,33.4210902,,,,,
,3147,1501648977,,-111.9272837,33.4211510,,,,,
,3148,10759731474,,-111.9291344,33.4199219,,,,,
,3149,10759731471,,-111.9290294,33.4198472,,,,,
,3150,10290082379,,-111.9380817,33.4220584,,,,,
,3151,11632507276,,-111.9227899,33.4148971,,,,,
,3152,11632500723,,-111.9214086,33.4156736,,,,,
,3153,12657840557,,-111.9227945,33.4151993,,,,,
,3154,11632507274,,-111.9220110,33.4148972,,,,,
,3155,11066311733,,-111.9220041,33.4149642,,,,,
,3156,11632507275,,-111.9221067,33.4148951,,,,,
,3157,11066311734,,-111.9220959,33.4149640,,,,,
,3158,11349206298,,-111.9472016,33.4160759,,,,,
,3159,11169270909,,-111.9472411,33.4160761,,,,,
,3160,11349206312,,-111.9456971,33.4160715,,,,,
,3161,11349206314,,-111.9458290,33.4160718,,,,,
,3162,11347309396,,-111.9443059,33.4160679,,,,,
,3163,11357048316,,-111.9472662,33.4147238,,,,,
,3164,11169270910,,-111.9472709,33.4160500,,,,,
,3165,11349206299,,-111.9472699,33.4160193,,,,,
,3166,11169270908,,-111.9472683,33.4160984,,,,,
,3167,11173362117,,-111.9401420,33.4202602,,,,,
,3168,11347114380,,-111.9401208,33.4202605,,,,,
,3169,11243560630,,-111.9234273,33.4136583,,,,,
,3170,11243560631,,-111.9233635,33.4137032,,,,,
,3171,11243560629,,-111.9235257,33.4137316,,,,,
,3172,11347121475,,-111.9413621,33.4218155,,,,,
,3173,11310549691,,-111.9413302,33.4214927,,,,,
,3174,11345394502,,-111.9423073,33.4218194,,,,,
,3175,11343862441,,-111.9457019,33.4217801,,,,,
,3176,11345394483,,-111.9443137,33.4217760,,,,,
,3177,11343867014,,-111.9443158,33.4206827,,,,,
,3178,11345394480,,-111.9443529,33.4217905,,,,,
,3179,11343862443,,-111.9458427,33.4217769,,,,,
,3180,11343862451,,-111.9472121,33.4217878,,,,,
,3181,11343862452,,-111.9473700,33.4217911,,,,,
,3182,11343862429,,-111.9472113,33.4220152,,,,,
,3183,11343862428,,-111.9473522,33.4220167,,,,,
,3184,11343862455,,-111.9479018,33.4217878,,,,,
,3185,11343862461,,-111.9498995,33.4217848,,,,,
,3186,11343862457,,-111.9480425,33.4217855,,,,,
,3187,11343862463,,-111.9500393,33.4217884,,,,,
,3188,11343867031,,-111.9479016,33.4206960,,,,,
,3189,11343866970,,-111.9473426,33.4206891,,,,,
,3190,11343866985,,-111.9472199,33.4206887,,,,,
,3191,11343866998,,-111.9458368,33.4206912,,,,,
,3192,11343866992,,-111.9472770,33.4206886,,,,,
,3193,11343866996,,-111.9473413,33.4205853,,,,,
,3194,11343866995,,-111.9472770,33.4205842,,,,,
,3195,11343866994,,-111.9472186,33.4205836,,,,,
,3196,11343866999,,-111.9456958,33.4206901,,,,,
,3197,11343867000,,-111.9456930,33.4205846,,,,,
,3198,11343867001,,-111.9458381,33.4205861,,,,,
,3199,11343867012,,-111.9453592,33.4206830,,,,,
,3200,11343867011,,-111.9453547,33.4210742,,,,,
,3201,11343867015,,-111.9443239,33.4205868,,,,,
,3202,11343876702,,-111.9457033,33.4194546,,,,,
,3203,11345033415,,-111.9443081,33.4194572,,,,,
,3204,11345033418,,-111.9443147,33.4205818,,,,,
,3205,11343876701,,-111.9458357,33.4194572,,,,,
,3206,11343867019,,-111.9458243,33.4194668,,,,,
,3207,11343876692,,-111.9472027,33.4194569,,,,,
,3208,11343867032,,-111.9479036,33.4205868,,,,,
,3209,11343867030,,-111.9479173,33.4205744,,,,,
,3210,11343876689,,-111.9473679,33.4194538,,,,,
,3211,11343876690,,-111.9473410,33.4194600,,,,,
,3212,11343876696,,-111.9473385,33.4193525,,,,,
,3213,11343876694,,-111.9472111,33.4193529,,,,,
,3214,11343876695,,-111.9472740,33.4193536,,,,,
,3215,11343876691,,-111.9472750,33.4194600,,,,,
,3216,11343876704,,-111.9457000,33.4193447,,,,,
,3217,11343876706,,-111.9458293,33.4193466,,,,,
,3218,11343876719,,-111.9456982,33.4178442,,,,,
,3219,11345033425,,-111.9443046,33.4178358,,,,,
,3220,11345033420,,-111.9443063,33.4193419,,,,,
,3221,11343876721,,-111.9456971,33.4177327,,,,,
,3222,11343876723,,-111.9458298,33.4177350,,,,,
,3223,11343876725,,-111.9458283,33.4178415,,,,,
,3224,11343876737,,-111.9472052,33.4178472,,,,,
,3225,11349064998,,-111.9472040,33.4168821,,,,,
,3226,11349064995,,-111.9458269,33.4168810,,,,,
,3227,11343876744,,-111.9472067,33.4177385,,,,,
,3228,11343876752,,-111.9472730,33.4178471,,,,,
,3229,11343876751,,-111.9473365,33.4178486,,,,,
,3230,11343876749,,-111.9473379,33.4177422,,,,,
,3231,11343876748,,-111.9472730,33.4177399,,,,,
,3232,11352299764,,-111.9485100,33.4177410,,,,,
,3233,11349065003,,-111.9484916,33.4168857,,,,,
,3234,11349065001,,-111.9473331,33.4168837,,,,,
,3235,11352299768,,-111.9485043,33.4168885,,,,,
,3236,11352299725,,-111.9480294,33.4185949,,,,,
,3237,11352299732,,-111.9485147,33.4185940,,,,,
,3238,11343876761,,-111.9473389,33.4182425,,,,,
,3239,11352299763,,-111.9485216,33.4178476,,,,,
,3240,11343876768,,-111.9473369,33.4183492,,,,,
,3241,11343881669,,-111.9473550,33.4183451,,,,,
,3242,11343881673,,-111.9473680,33.4193628,,,,,
,3243,11349064993,,-111.9456924,33.4168780,,,,,
,3244,11345033428,,-111.9443052,33.4177267,,,,,
,3245,11345033433,,-111.9442988,33.4168874,,,,,
,3246,11347309406,,-111.9456813,33.4168745,,,,,
,3247,11345033430,,-111.9441861,33.4177296,,,,,
,3248,11347309387,,-111.9441982,33.4147247,,,,,
,3249,11347309378,,-111.9425279,33.4147980,,,,,
,3250,11357065008,,-111.9425402,33.4147811,,,,,
,3251,11345033436,,-111.9441719,33.4188653,,,,,
,3252,11345057881,,-111.9425400,33.4189900,,,,,
,3253,11357065013,,-111.9441615,33.4146997,,,,,
,3254,11345033446,,-111.9441712,33.4189674,,,,,
,3255,11345033450,,-111.9424788,33.4190985,,,,,
,3256,11345033465,,-111.9441789,33.4202944,,,,,
,3257,11345057877,,-111.9424614,33.4204121,,,,,
,3258,11345057883,,-111.9423458,33.4189919,,,,,
,3259,11345057885,,-111.9422853,33.4191039,,,,,
,3260,11345394482,,-111.9441787,33.4217751,,,,,
,3261,11345394519,,-111.9441761,33.4203997,,,,,
,3262,11345394531,,-111.9424680,33.4205157,,,,,
,3263,11345394532,,-111.9424498,33.4205272,,,,,
,3264,11345401449,,-111.9422750,33.4220447,,,,,
,3265,11345401461,,-111.9422731,33.4205259,,,,,
,3266,11345401456,,-111.9422977,33.4205215,,,,,
,3267,11345401464,,-111.9413340,33.4205322,,,,,
,3268,11345417978,,-111.9413371,33.4204224,,,,,
,3269,11345401457,,-111.9422941,33.4204111,,,,,
,3270,11345401467,,-111.9422760,33.4203885,,,,,
,3271,11345417970,,-111.9413161,33.4204227,,,,,
,3272,11345417972,,-111.9413173,33.4205369,,,,,
,3273,11345417974,,-111.9411555,33.4205381,,,,,
,3274,11345417976,,-111.9411544,33.4204238,,,,,
,3275,11345417983,,-111.9413112,33.4191116,,,,,
,3276,11345417984,,-111.9411401,33.4205675,,,,,
,3277,11347121479,,-111.9401485,33.4205786,,,,,
,3278,11345417998,,-111.9401795,33.4217797,,,,,
,3279,11347121474,,-111.9411621,33.4218158,,,,,
,3280,11347049163,,-111.9422617,33.4191321,,,,,
,3281,11347114370,,-111.9411710,33.4189956,,,,,
,3282,11347049168,,-111.9411358,33.4191126,,,,,
,3283,11347114372,,-111.9413076,33.4189995,,,,,
,3284,11347114374,,-111.9411169,33.4191344,,,,,
,3285,11347114378,,-111.9401107,33.4191475,,,,,
,3286,11347114385,,-111.9411546,33.4189719,,,,,
,3287,11347114408,,-111.9411357,33.4177027,,,,,
,3288,11347114386,,-111.9411352,33.4176699,,,,,
,3289,11347114389,,-111.9413298,33.4190044,,,,,
,3290,11347114388,,-111.9413103,33.4176918,,,,,
,3291,11347114387,,-111.9412888,33.4176788,,,,,
,3292,11347114397,,-111.9423633,33.4176919,,,,,
,3293,11347114395,,-111.9423633,33.4176614,,,,,
,3294,11347114402,,-111.9411718,33.4177036,,,,,
,3295,11347114404,,-111.9412866,33.4175726,,,,,
,3296,11347114406,,-111.9411371,33.4175733,,,,,
,3297,11347114417,,-111.9400945,33.4180604,,,,,
,3298,11347114410,,-111.9405557,33.4177045,,,,,
,3299,11347114413,,-111.9401335,33.4176844,,,,,
,3300,8340550864,,-111.9400990,33.4177129,,,,,
,3301,11347121480,,-111.9401258,33.4205626,,,,,
,3302,10288474546,,-111.9400941,33.4175522,,,,,
,3303,12653943933,,-111.9401105,33.4175631,,,,,
,3304,11347213999,,-111.9411177,33.4162581,,,,,
,3305,11347214001,,-111.9400748,33.4162703,,,,,
,3306,11347214002,,-111.9400718,33.4161323,,,,,
,3307,10276936039,,-111.9400781,33.4148275,,,,,
,3308,12949438746,,-111.9410906,33.4148033,,,,,
,3309,11347214006,,-111.9411021,33.4148277,,,,,
,3310,11347214005,,-111.9411175,33.4161244,,,,,
,3311,11347214012,,-111.9400652,33.4148341,,,,,
,3312,7276008008,,-111.9400574,33.4148494,,,,,
,3313,11347214024,,-111.9412888,33.4161514,,,,,
,3314,11347214023,,-111.9412894,33.4162566,,,,,
,3315,11347214022,,-111.9411252,33.4162463,,,,,
,3316,11347214025,,-111.9411268,33.4161364,,,,,
,3317,11347214026,,-111.9412572,33.4161248,,,,,
,3318,11347244053,,-111.9412870,33.4161247,,,,,
,3319,11347244052,,-111.9412542,33.4148284,,,,,
,3320,11347244058,,-111.9423637,33.4161160,,,,,
,3321,11347244059,,-111.9423634,33.4161479,,,,,
,3322,11347244068,,-111.9423625,33.4162340,,,,,
,3323,11347248369,,-111.9423626,33.4162658,,,,,
,3324,11347244062,,-111.9423653,33.4175665,,,,,
,3325,11347244064,,-111.9413049,33.4175714,,,,,
,3326,11347248371,,-111.9423603,33.4147981,,,,,
,3327,11347309388,,-111.9443019,33.4147108,,,,,
,3328,11347309391,,-111.9443047,33.4160138,,,,,
,3329,11349206279,,-111.9456960,33.4160163,,,,,
,3330,11357048294,,-111.9456871,33.4146955,,,,,
,3331,11357065017,,-111.9443658,33.4146824,,,,,
,3332,11347309395,,-111.9443070,33.4161193,,,,,
,3333,11349065016,,-111.9457002,33.4167701,,,,,
,3334,11349065019,,-111.9456980,33.4161229,,,,,
,3335,11347309397,,-111.9456873,33.4161177,,,,,
,3336,11347309402,,-111.9443077,33.4167719,,,,,
,3337,11347309409,,-111.9443050,33.4168784,,,,,
,3338,11349065006,,-111.9473355,33.4167772,,,,,
,3339,11349065009,,-111.9473304,33.4161277,,,,,
,3340,11349065012,,-111.9485038,33.4161355,,,,,
,3341,11349065015,,-111.9485017,33.4167833,,,,,
,3342,11349065004,,-111.9484873,33.4167919,,,,,
,3343,11357048293,,-111.9458272,33.4146964,,,,,
,3344,11349206282,,-111.9458166,33.4147088,,,,,
,3345,11349206284,,-111.9458305,33.4160195,,,,,
,3346,11357048286,,-111.9471954,33.4147049,,,,,
,3347,11349206290,,-111.9472112,33.4147227,,,,,
,3348,11349206288,,-111.9472052,33.4160168,,,,,
,3349,11349206291,,-111.9473213,33.4147248,,,,,
,3350,11349206293,,-111.9473327,33.4160217,,,,,
,3351,11357048312,,-111.9477784,33.4146989,,,,,
,3352,11352572296,,-111.9473537,33.4146959,,,,,
,3353,11352647731,,-111.9479647,33.4147006,,,,,
,3354,11352572290,,-111.9484849,33.4146602,,,,,
,3355,11352572291,,-111.9484533,33.4146416,,,,,
,3356,11352572285,,-111.9485025,33.4160233,,,,,
,3357,11349206297,,-111.9472006,33.4161286,,,,,
,3358,11349206300,,-111.9472680,33.4161284,,,,,
,3359,11349206303,,-111.9458275,33.4161251,,,,,
,3360,11349206306,,-111.9458301,33.4167742,,,,,
,3361,11349206309,,-111.9472047,33.4167757,,,,,
,3362,11349206322,,-111.9472689,33.4167764,,,,,
,3363,11349206323,,-111.9472690,33.4168829,,,,,
,3364,11349481963,,-111.9500345,33.4208018,,,,,
,3365,11357167181,,-111.9521002,33.4218012,,,,,
,3366,11357167205,,-111.9521295,33.4207914,,,,,
,3367,11349481964,,-111.9500345,33.4206895,,,,,
,3368,11349503869,,-111.9500329,33.4200339,,,,,
,3369,11349503870,,-111.9500298,33.4199183,,,,,
,3370,11349503896,,-111.9498791,33.4209955,,,,,
,3371,11349503872,,-111.9498793,33.4210359,,,,,
,3372,11349503873,,-111.9498778,33.4206969,,,,,
,3373,11349503875,,-111.9498794,33.4211404,,,,,
,3374,11349503884,,-111.9480375,33.4211412,,,,,
,3375,11349503889,,-111.9480386,33.4210259,,,,,
,3376,11349503899,,-111.9480263,33.4202469,,,,,
,3377,11352299715,,-111.9480245,33.4190777,,,,,
,3378,11349503901,,-111.9481686,33.4202461,,,,,
,3379,11349503902,,-111.9484002,33.4202463,,,,,
,3380,11349492812,,-111.9500316,33.4192591,,,,,
,3381,11349492813,,-111.9500298,33.4191509,,,,,
,3382,11349492818,,-111.9500403,33.4185073,,,,,
,3383,11349492820,,-111.9520758,33.4185012,,,,,
,3384,11349492823,,-111.9500933,33.4183775,,,,,
,3385,11360354187,,-111.9521104,33.4183796,,,,,
,3386,11349492832,,-111.9501233,33.4177131,,,,,
,3387,11349492834,,-111.9520775,33.4177126,,,,,
,3388,11360354191,,-111.9521082,33.4177216,,,,,
,3389,11350883604,,-111.9422834,33.4147987,,,,,
,3390,12949438744,,-111.9412956,33.4148010,,,,,
,3391,11350883605,,-111.9422835,33.4146725,,,,,
,3392,11350883609,,-111.9423100,33.4146508,,,,,
,3393,11350883608,,-111.9424271,33.4146520,,,,,
,3394,12949438750,,-111.9412968,33.4146823,,,,,
,3395,12949438753,,-111.9410909,33.4146844,,,,,
,3396,11350886890,,-111.9408681,33.4146866,,,,,
,3397,11350886898,,-111.9408581,33.4136789,,,,,
,3398,11350886905,,-111.9411485,33.4136763,,,,,
,3399,11350883612,,-111.9400796,33.4146716,,,,,
,3400,11350883622,,-111.9400307,33.4146521,,,,,
,3401,11350883615,,-111.9400423,33.4136865,,,,,
,3402,11350886896,,-111.9403568,33.4136836,,,,,
,3403,13509822864,,-111.9400782,33.4148178,,,,,
,3404,13509822863,,-111.9400795,33.4146841,,,,,
,3405,11378658068,,-111.9397910,33.4144629,,,,,
,3406,7276008011,,-111.9397698,33.4146523,,,,,
,3407,11378682075,,-111.9371386,33.4135790,,,,,
,3408,11378682071,,-111.9371420,33.4144728,,,,,
,3409,11350883636,,-111.9397623,33.4135670,,,,,
,3410,11350883624,,-111.9396399,33.4146814,,,,,
,3411,13509822862,,-111.9400161,33.4146521,,,,,
,3412,13509822861,,-111.9397932,33.4146523,,,,,
,3413,11378730887,,-111.9371349,33.4134773,,,,,
,3414,11350883635,,-111.9397592,33.4134406,,,,,
,3415,11378669360,,-111.9397673,33.4129582,,,,,
,3416,11350883634,,-111.9397662,33.4128480,,,,,
,3417,11378735275,,-111.9350061,33.4131112,,,,,
,3418,11378730889,,-111.9350137,33.4134819,,,,,
,3419,11378730885,,-111.9370103,33.4134783,,,,,
,3420,11350883651,,-111.9412052,33.4127807,,,,,
,3421,11350883646,,-111.9412257,33.4135556,,,,,
,3422,11350883640,,-111.9400389,33.4135581,,,,,
,3423,11369774329,,-111.9399966,33.4129533,,,,,
,3424,11369774328,,-111.9399776,33.4107850,,,,,
,3425,11350883661,,-111.9413546,33.4135547,,,,,
,3426,11350886873,,-111.9424301,33.4135514,,,,,
,3427,13343936029,,-111.9427561,33.4135795,,,,,
,3428,11350886876,,-111.9426017,33.4137032,,,,,
,3429,11350886874,,-111.9424328,33.4136684,,,,,
,3430,11357065014,,-111.9441465,33.4145818,,,,,
,3431,11350886886,,-111.9442355,33.4145608,,,,,
,3432,11350886888,,-111.9442353,33.4135470,,,,,
,3433,11357065011,,-111.9425324,33.4146783,,,,,
,3434,11350886893,,-111.9408437,33.4140310,,,,,
,3435,11350886895,,-111.9403276,33.4139127,,,,,
,3436,11350886897,,-111.9403589,33.4137496,,,,,
,3437,11350886899,,-111.9408633,33.4139072,,,,,
,3438,11350886901,,-111.9405182,33.4139021,,,,,
,3439,11350886902,,-111.9411520,33.4139050,,,,,
,3440,11350886904,,-111.9414580,33.4139231,,,,,
