link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
3433,,594012771,2104,1421,1,"LINESTRING (-111.946536 33.422353, -111.9465382 33.4225122, -111.9466808 33.4225109, -111.9466785 33.4223495, -111.9466737 33.4220113, -111.9466721 33.4218982)",1,99.07,service,8,,,,bike;walk,
3434,,594012771,1421,2104,1,"LINESTRING (-111.9466721 33.4218982, -111.9466737 33.4220113, -111.9466785 33.4223495, -111.9466808 33.4225109, -111.9465382 33.4225122, -111.946536 33.422353)",1,99.07,service,8,,,,bike;walk,
3435,,594012773,2105,2106,1,"LINESTRING (-111.9445032 33.4213626, -111.9445138 33.4216444, -111.9445789 33.4216595, -111.9448691 33.4216569)",1,64.56,service,8,,,,bike;walk,
3436,,594012773,2106,2107,1,"LINESTRING (-111.9448691 33.4216569, -111.9451064 33.4216567)",1,22.02,service,8,,,,bike;walk,
3437,,594012773,2106,2105,1,"LINESTRING (-111.9448691 33.4216569, -111.9445789 33.4216595, -111.9445138 33.4216444, -111.9445032 33.4213626)",1,64.56,service,8,,,,bike;walk,
3438,,594012773,2107,2106,1,"LINESTRING (-111.9451064 33.4216567, -111.9448691 33.4216569)",1,22.02,service,8,,,,bike;walk,
3439,,594012776,2107,2105,1,"LINESTRING (-111.9451064 33.4216567, -111.9451093 33.4213794, -111.9450724 33.4213617, -111.9449717 33.4213607, -111.9445032 33.4213626)",1,87.61,service,8,,,,bike;walk,
3440,,594012776,2105,2107,1,"LINESTRING (-111.9445032 33.4213626, -111.9449717 33.4213607, -111.9450724 33.4213617, -111.9451093 33.4213794, -111.9451064 33.4216567)",1,87.61,service,8,,,,bike;walk,
3441,,594012777,2107,2108,1,"LINESTRING (-111.9451064 33.4216567, -111.9452427 33.4216592)",1,12.65,service,8,,,,bike;walk,
3442,,594012777,2108,2109,1,"LINESTRING (-111.9452427 33.4216592, -111.9455522 33.4216567, -111.9455916 33.4216248, -111.9455916 33.4214722)",1,50.79,service,8,,,,bike;walk,
3443,,594012777,2108,2107,1,"LINESTRING (-111.9452427 33.4216592, -111.9451064 33.4216567)",1,12.65,service,8,,,,bike;walk,
3444,,594012777,2109,2108,1,"LINESTRING (-111.9455916 33.4214722, -111.9455916 33.4216248, -111.9455522 33.4216567, -111.9452427 33.4216592)",1,50.79,service,8,,,,bike;walk,
3445,,594012779,2110,2111,1,"LINESTRING (-111.9430373 33.4218275, -111.9430373 33.421792)",1,3.95,service,8,,,,bike;walk,
3446,,594012779,1306,2110,1,"LINESTRING (-111.9430383 33.4219283, -111.9430373 33.4218275)",1,11.21,service,8,,,,bike;walk,
3447,,594012779,2111,2110,1,"LINESTRING (-111.9430373 33.421792, -111.9430373 33.4218275)",1,3.95,service,8,,,,bike;walk,
3448,,594012779,2110,1306,1,"LINESTRING (-111.9430373 33.4218275, -111.9430383 33.4219283)",1,11.21,service,8,,,,bike;walk,
3449,,594012780,2112,1439,1,"LINESTRING (-111.9424565 33.4213214, -111.9423906 33.4213209)",1,6.12,service,8,,,,bike;walk,
3450,,594012780,2111,2113,1,"LINESTRING (-111.9430373 33.421792, -111.9430366 33.4216997)",1,10.26,service,8,,,,bike;walk,
3451,,594012780,2113,2112,1,"LINESTRING (-111.9430366 33.4216997, -111.9430383 33.4213609, -111.9429957 33.4213209, -111.9424565 33.4213214)",1,93.67,service,8,,,,bike;walk,
3452,,594012780,2112,2113,1,"LINESTRING (-111.9424565 33.4213214, -111.9429957 33.4213209, -111.9430383 33.4213609, -111.9430366 33.4216997)",1,93.67,service,8,,,,bike;walk,
3453,,594012780,1439,2112,1,"LINESTRING (-111.9423906 33.4213209, -111.9424565 33.4213214)",1,6.12,service,8,,,,bike;walk,
3454,,594012780,2113,2111,1,"LINESTRING (-111.9430366 33.4216997, -111.9430373 33.421792)",1,10.26,service,8,,,,bike;walk,
3455,,594012781,2113,2114,1,"LINESTRING (-111.9430366 33.4216997, -111.942485 33.4217042)",1,51.20,service,8,,,,bike;walk,
3456,,594012781,2114,2113,1,"LINESTRING (-111.942485 33.4217042, -111.9430366 33.4216997)",1,51.20,service,8,,,,bike;walk,
3457,,594012782,1305,2115,1,"LINESTRING (-111.9433979 33.4218641, -111.9433963 33.4218097)",1,6.05,service,8,,,,bike;walk,
3458,,594012782,2115,2116,1,"LINESTRING (-111.9433963 33.4218097, -111.9433966 33.421787)",1,2.52,service,8,,,,bike;walk,
3459,,594012782,2116,2115,1,"LINESTRING (-111.9433966 33.421787, -111.9433963 33.4218097)",1,2.52,service,8,,,,bike;walk,
3460,,594012782,2115,1305,1,"LINESTRING (-111.9433963 33.4218097, -111.9433979 33.4218641)",1,6.05,service,8,,,,bike;walk,
3461,,594012783,2116,2111,1,"LINESTRING (-111.9433966 33.421787, -111.9430373 33.421792)",1,33.35,service,8,,,,bike;walk,
3462,,594012783,2111,2116,1,"LINESTRING (-111.9430373 33.421792, -111.9433966 33.421787)",1,33.35,service,8,,,,bike;walk,
3463,,594014181,2117,1291,1,"LINESTRING (-111.9516985 33.4221891, -111.9516969 33.4220384, -111.951696 33.4219141)",1,30.58,service,8,,,,bike;walk,
3464,,594014181,1291,2117,1,"LINESTRING (-111.951696 33.4219141, -111.9516969 33.4220384, -111.9516985 33.4221891)",1,30.58,service,8,,,,bike;walk,
3465,,594014182,2118,1296,1,"LINESTRING (-111.9511943 33.4221819, -111.9511935 33.4220353, -111.9511931 33.421913)",1,29.90,service,8,,,,bike;walk,
3466,,594014182,1296,2118,1,"LINESTRING (-111.9511931 33.421913, -111.9511935 33.4220353, -111.9511943 33.4221819)",1,29.90,service,8,,,,bike;walk,
3467,,594092000,2119,2120,1,"LINESTRING (-111.9256813 33.4160687, -111.9256489 33.416095)",1,4.19,service,8,,,,bike;walk,
3468,,594092000,2120,2119,1,"LINESTRING (-111.9256489 33.416095, -111.9256813 33.4160687)",1,4.19,service,8,,,,bike;walk,
3469,,594092002,2120,2121,1,"LINESTRING (-111.9256489 33.416095, -111.925584 33.4161565, -111.925583 33.4162289)",1,17.16,service,8,,,,bike;walk,
3470,,594092002,2121,2120,1,"LINESTRING (-111.925583 33.4162289, -111.925584 33.4161565, -111.9256489 33.416095)",1,17.16,service,8,,,,bike;walk,
3471,,594092006,2122,2123,1,"LINESTRING (-111.9255946 33.4164286, -111.9255942 33.4162605)",1,18.69,service,8,,,,bike;walk,
3472,,594092006,2123,2122,1,"LINESTRING (-111.9255942 33.4162605, -111.9255946 33.4164286)",1,18.69,service,8,,,,bike;walk,
3473,,594092008,2124,2125,1,"LINESTRING (-111.9257811 33.4167723, -111.925782 33.4167278)",1,4.95,service,8,,,,bike;walk,
3474,,594092008,2126,2124,1,"LINESTRING (-111.9257802 33.4168223, -111.9257811 33.4167723)",1,5.56,service,8,,,,bike;walk,
3475,,594092008,2125,2122,1,"LINESTRING (-111.925782 33.4167278, -111.9257876 33.4164978, -111.9257773 33.4164871, -111.9256139 33.4164458, -111.9256004 33.4164388, -111.9255946 33.4164286)",1,45.68,service,8,,,,bike;walk,
3476,,594092008,2122,2125,1,"LINESTRING (-111.9255946 33.4164286, -111.9256004 33.4164388, -111.9256139 33.4164458, -111.9257773 33.4164871, -111.9257876 33.4164978, -111.925782 33.4167278)",1,45.68,service,8,,,,bike;walk,
3477,,594092008,2124,2126,1,"LINESTRING (-111.9257811 33.4167723, -111.9257802 33.4168223)",1,5.56,service,8,,,,bike;walk,
3478,,594092008,2125,2124,1,"LINESTRING (-111.925782 33.4167278, -111.9257811 33.4167723)",1,4.95,service,8,,,,bike;walk,
3479,,594092024,2127,2128,1,"LINESTRING (-111.9260239 33.4167764, -111.9260483 33.416717)",1,6.98,service,8,,,,bike;walk,
3480,,594092024,2129,2127,1,"LINESTRING (-111.926008 33.4168291, -111.9260239 33.4167764)",1,6.04,service,8,,,,bike;walk,
3481,,594092024,2128,2127,1,"LINESTRING (-111.9260483 33.416717, -111.9260239 33.4167764)",1,6.98,service,8,,,,bike;walk,
3482,,594092024,2127,2129,1,"LINESTRING (-111.9260239 33.4167764, -111.926008 33.4168291)",1,6.04,service,8,,,,bike;walk,
3483,,594092026,2119,2130,1,"LINESTRING (-111.9256813 33.4160687, -111.925537 33.416025)",1,14.25,service,8,,,,bike;walk,
3484,,594092026,1484,2119,1,"LINESTRING (-111.9258315 33.4161141, -111.9256813 33.4160687)",1,14.83,service,8,,,,bike;walk,
3485,,594092026,1483,1484,1,"LINESTRING (-111.9261019 33.4162328, -111.9260613 33.4161842, -111.9258315 33.4161141)",1,29.30,service,8,,,,bike;walk,
3486,,594092026,2130,2119,1,"LINESTRING (-111.925537 33.416025, -111.9256813 33.4160687)",1,14.25,service,8,,,,bike;walk,
3487,,594092026,2119,1484,1,"LINESTRING (-111.9256813 33.4160687, -111.9258315 33.4161141)",1,14.83,service,8,,,,bike;walk,
3488,,594092026,1484,1483,1,"LINESTRING (-111.9258315 33.4161141, -111.9260613 33.4161842, -111.9261019 33.4162328)",1,29.30,service,8,,,,bike;walk,
3489,,594092028,2042,2131,1,"LINESTRING (-111.9254175 33.4167501, -111.925417 33.4167174)",1,3.64,service,8,,,,bike;walk,
3490,,594092028,2131,2132,1,"LINESTRING (-111.925417 33.4167174, -111.925417 33.4166318, -111.9254179 33.4166276)",1,9.99,service,8,,,,bike;walk,
3491,,594092028,2132,2131,1,"LINESTRING (-111.9254179 33.4166276, -111.925417 33.4166318, -111.925417 33.4167174)",1,9.99,service,8,,,,bike;walk,
3492,,594092028,2131,2042,1,"LINESTRING (-111.925417 33.4167174, -111.9254175 33.4167501)",1,3.64,service,8,,,,bike;walk,
3493,,594092031,2132,2035,1,"LINESTRING (-111.9254179 33.4166276, -111.9254144 33.4159898, -111.9253697 33.41585, -111.9253697 33.4157639, -111.9247305 33.4157608)",1,155.91,service,8,,,,bike;walk,
3494,,594092031,2035,2132,1,"LINESTRING (-111.9247305 33.4157608, -111.9253697 33.4157639, -111.9253697 33.41585, -111.9254144 33.4159898, -111.9254179 33.4166276)",1,155.91,service,8,,,,bike;walk,
3495,,594092044,1342,2133,1,"LINESTRING (-111.9263017 33.4165401, -111.9261541 33.4165399)",1,13.70,service,8,,,,bike;walk,
3496,,594092044,2133,2134,1,"LINESTRING (-111.9261541 33.4165399, -111.9261086 33.4165399)",1,4.22,service,8,,,,bike;walk,
3497,,594092044,2133,1342,1,"LINESTRING (-111.9261541 33.4165399, -111.9263017 33.4165401)",1,13.70,service,8,,,,bike;walk,
3498,,594092044,2134,2133,1,"LINESTRING (-111.9261086 33.4165399, -111.9261541 33.4165399)",1,4.22,service,8,,,,bike;walk,
3499,,594099772,1480,2135,1,"LINESTRING (-111.9256098 33.4170391, -111.9258857 33.4169661, -111.9259027 33.4169617, -111.925926 33.4169616, -111.9259554 33.4169733, -111.9260167 33.4170267, -111.9260277 33.4170474, -111.9260441 33.4171261)",1,53.32,service,8,,,,bike;walk,
3500,,594099775,2136,1323,1,"LINESTRING (-111.9261516 33.4171272, -111.9263016 33.4171287)",1,13.92,service,8,,,,bike;walk,
3501,,594099775,2135,2136,1,"LINESTRING (-111.9260441 33.4171261, -111.9261516 33.4171272)",1,9.98,service,8,,,,bike;walk,
3502,,594099775,2136,2135,1,"LINESTRING (-111.9261516 33.4171272, -111.9260441 33.4171261)",1,9.98,service,8,,,,bike;walk,
3503,,594099775,1323,2136,1,"LINESTRING (-111.9263016 33.4171287, -111.9261516 33.4171272)",1,13.92,service,8,,,,bike;walk,
3504,,594099777,2137,1481,1,"LINESTRING (-111.9256679 33.4172357, -111.925649 33.4171218)",1,12.79,service,8,,,,bike;walk,
3505,,594099777,1481,2137,1,"LINESTRING (-111.925649 33.4171218, -111.9256679 33.4172357)",1,12.79,service,8,,,,bike;walk,
3506,,594099779,1481,2135,1,"LINESTRING (-111.925649 33.4171218, -111.9260441 33.4171261)",1,36.67,service,8,,,,bike;walk,
3507,,594099779,2135,1481,1,"LINESTRING (-111.9260441 33.4171261, -111.925649 33.4171218)",1,36.67,service,8,,,,bike;walk,
3508,,594099781,1492,2137,1,"LINESTRING (-111.9260865 33.4177881, -111.9256663 33.4177856, -111.9256679 33.4172357)",1,100.15,service,8,,,,bike;walk,
3509,,594099781,2137,1492,1,"LINESTRING (-111.9256679 33.4172357, -111.9256663 33.4177856, -111.9260865 33.4177881)",1,100.15,service,8,,,,bike;walk,
3510,,594103603,1016,2138,1,"LINESTRING (-111.9249 33.4169533, -111.9249 33.4168601)",1,10.36,service,8,,,,bike;walk,
3511,,594103603,2138,2139,1,"LINESTRING (-111.9249 33.4168601, -111.9249009 33.4168044)",1,6.19,service,8,,,,bike;walk,
3512,,594103603,2138,1016,1,"LINESTRING (-111.9249 33.4168601, -111.9249 33.4169533)",1,10.36,service,8,,,,bike;walk,
3513,,594103603,2139,2138,1,"LINESTRING (-111.9249009 33.4168044, -111.9249 33.4168601)",1,6.19,service,8,,,,bike;walk,
3514,,594103604,1495,2140,1,"LINESTRING (-111.9253289 33.4169521, -111.9253239 33.4177916)",1,93.35,service,8,,,,bike;walk,
3515,,594103604,2140,1495,1,"LINESTRING (-111.9253239 33.4177916, -111.9253289 33.4169521)",1,93.35,service,8,,,,bike;walk,
3516,,594118264,2141,2142,1,"LINESTRING (-111.9243782 33.4180541, -111.9245583 33.4176169, -111.9245303 33.417595)",1,54.97,service,8,,,,bike;walk,
3517,,594118264,2142,2141,1,"LINESTRING (-111.9245303 33.417595, -111.9245583 33.4176169, -111.9243782 33.4180541)",1,54.97,service,8,,,,bike;walk,
3518,,594118265,2143,2144,1,"LINESTRING (-111.9239125 33.4176155, -111.9238821 33.4175851, -111.9238381 33.4175489)",1,10.14,footway,10,,,,walk,
3519,,594118265,2145,2146,1,"LINESTRING (-111.9237097 33.4174145, -111.9236709 33.4173549, -111.923168 33.4169446, -111.9231506 33.4169225, -111.9231048 33.4169064)",1,80.36,footway,10,,,,walk,
3520,,594118265,2147,2143,1,"LINESTRING (-111.9238436 33.4177982, -111.923914 33.417631, -111.9239125 33.4176155)",1,21.44,footway,10,,,,walk,
3521,,594118265,2144,2145,1,"LINESTRING (-111.9238381 33.4175489, -111.9237705 33.4174969, -111.9237051 33.4174367, -111.9237097 33.4174145)",1,20.07,footway,10,,,,walk,
3522,,594118266,2148,2149,1,"LINESTRING (-111.9240093 33.4174677, -111.9239839 33.4174849, -111.9239756 33.4175001, -111.9239725 33.4175112)",1,6.16,footway,10,,,,walk,
3523,,594118266,2149,2143,1,"LINESTRING (-111.9239725 33.4175112, -111.9239581 33.4175622, -111.9239421 33.4175996, -111.9239285 33.4176104, -111.9239125 33.4176155)",1,13.57,footway,10,,,,walk,
3524,,594118267,2149,2150,1,"LINESTRING (-111.9239725 33.4175112, -111.9239459 33.4175236, -111.9239178 33.4175236, -111.9238707 33.417521)",1,9.82,footway,10,,,,walk,
3525,,594118267,2150,2144,1,"LINESTRING (-111.9238707 33.417521, -111.9238555 33.417528, -111.9238381 33.4175489)",1,4.44,footway,10,,,,walk,
3526,,594118268,2150,2145,1,"LINESTRING (-111.9238707 33.417521, -111.9238198 33.4174919, -111.9237575 33.4174462, -111.9237264 33.4174221, -111.9237097 33.4174145)",1,19.13,footway,10,,,,walk,
3527,,594118270,570,2151,1,"LINESTRING (-111.9239244 33.418023, -111.9239821 33.4179888)",1,6.57,service,8,,,,bike;walk,
3528,,594118270,2151,2152,1,"LINESTRING (-111.9239821 33.4179888, -111.9239973 33.4179797)",1,1.74,service,8,,,,bike;walk,
3529,,594118270,2152,2151,1,"LINESTRING (-111.9239973 33.4179797, -111.9239821 33.4179888)",1,1.74,service,8,,,,bike;walk,
3530,,594118270,2151,570,1,"LINESTRING (-111.9239821 33.4179888, -111.9239244 33.418023)",1,6.57,service,8,,,,bike;walk,
3531,,594118271,2152,2153,1,"LINESTRING (-111.9239973 33.4179797, -111.9240688 33.4179363, -111.9242455 33.4175112)",1,58.24,service,8,,,,bike;walk,
3532,,594118271,2153,2152,1,"LINESTRING (-111.9242455 33.4175112, -111.9240688 33.4179363, -111.9239973 33.4179797)",1,58.24,service,8,,,,bike;walk,
3533,,594118272,2154,2155,1,"LINESTRING (-111.9241506 33.4174818, -111.9241106 33.4174626, -111.9240984 33.4174312, -111.9240963 33.4173929, -111.9241055 33.4173503, -111.924451 33.416965, -111.9244918 33.4169088, -111.9244982 33.4168738)",1,81.79,service,8,,,,bike;walk,
3534,,594118272,2155,2156,1,"LINESTRING (-111.9244982 33.4168738, -111.9245051 33.416798)",1,8.45,service,8,,,,bike;walk,
3535,,594118272,2156,2155,1,"LINESTRING (-111.9245051 33.416798, -111.9244982 33.4168738)",1,8.45,service,8,,,,bike;walk,
3536,,594118272,2155,2154,1,"LINESTRING (-111.9244982 33.4168738, -111.9244918 33.4169088, -111.924451 33.416965, -111.9241055 33.4173503, -111.9240963 33.4173929, -111.9240984 33.4174312, -111.9241106 33.4174626, -111.9241506 33.4174818)",1,81.79,service,8,,,,bike;walk,
3537,,594118273,2153,2154,1,"LINESTRING (-111.9242455 33.4175112, -111.9241506 33.4174818)",1,9.39,service,8,,,,bike;walk,
3538,,594118273,2142,2153,1,"LINESTRING (-111.9245303 33.417595, -111.9242455 33.4175112)",1,28.03,service,8,,,,bike;walk,
3539,,594118273,2154,2153,1,"LINESTRING (-111.9241506 33.4174818, -111.9242455 33.4175112)",1,9.39,service,8,,,,bike;walk,
3540,,594118273,2153,2142,1,"LINESTRING (-111.9242455 33.4175112, -111.9245303 33.417595)",1,28.03,service,8,,,,bike;walk,
3541,,594384192,2157,2158,1,"LINESTRING (-111.9233136 33.4100817, -111.9233144 33.4101421)",1,6.72,service,8,,,,bike;walk,
3542,,594384192,2159,2160,1,"LINESTRING (-111.9225027 33.4094275, -111.9225065 33.4100414)",1,68.26,service,8,,,,bike;walk,
3543,,594384192,2160,2157,1,"LINESTRING (-111.9225065 33.4100414, -111.9232847 33.4100363, -111.9233133 33.4100612, -111.9233136 33.4100817)",1,78.35,service,8,,,,bike;walk,
3544,,594384192,2157,2160,1,"LINESTRING (-111.9233136 33.4100817, -111.9233133 33.4100612, -111.9232847 33.4100363, -111.9225065 33.4100414)",1,78.35,service,8,,,,bike;walk,
3545,,594384192,2158,2157,1,"LINESTRING (-111.9233144 33.4101421, -111.9233136 33.4100817)",1,6.72,service,8,,,,bike;walk,
3546,,594384192,2160,2159,1,"LINESTRING (-111.9225065 33.4100414, -111.9225027 33.4094275)",1,68.26,service,8,,,,bike;walk,
3547,,594384193,2161,2162,1,"LINESTRING (-111.9225034 33.4100854, -111.9225004 33.410144)",1,6.52,service,8,,,,bike;walk,
3548,,594384193,2160,2161,1,"LINESTRING (-111.9225065 33.4100414, -111.9225034 33.4100854)",1,4.90,service,8,,,,bike;walk,
3549,,594384193,2162,2161,1,"LINESTRING (-111.9225004 33.410144, -111.9225034 33.4100854)",1,6.52,service,8,,,,bike;walk,
3550,,594384193,2161,2160,1,"LINESTRING (-111.9225034 33.4100854, -111.9225065 33.4100414)",1,4.90,service,8,,,,bike;walk,
3551,,594384201,2163,2164,1,"LINESTRING (-111.9257951 33.4100536, -111.9257941 33.4101273)",1,8.20,service,8,,,,bike;walk,
3552,,594384201,2165,2163,1,"LINESTRING (-111.9257981 33.4098472, -111.9257951 33.4100536)",1,22.95,service,8,,,,bike;walk,
3553,,594384201,2164,2163,1,"LINESTRING (-111.9257941 33.4101273, -111.9257951 33.4100536)",1,8.20,service,8,,,,bike;walk,
3554,,594384201,2163,2165,1,"LINESTRING (-111.9257951 33.4100536, -111.9257981 33.4098472)",1,22.95,service,8,,,,bike;walk,
3555,,594384203,2166,2167,1,"LINESTRING (-111.9255627 33.4098503, -111.9255651 33.4100641)",1,23.77,service,8,,,,bike;walk,
3556,,594384203,2167,2168,1,"LINESTRING (-111.9255651 33.4100641, -111.9255669 33.4101291)",1,7.23,service,8,,,,bike;walk,
3557,,594384203,2167,2166,1,"LINESTRING (-111.9255651 33.4100641, -111.9255627 33.4098503)",1,23.77,service,8,,,,bike;walk,
3558,,594384203,2168,2167,1,"LINESTRING (-111.9255669 33.4101291, -111.9255651 33.4100641)",1,7.23,service,8,,,,bike;walk,
3559,,594384204,2169,2170,1,"LINESTRING (-111.925358 33.4099888, -111.9253535 33.4095077, -111.9251233 33.4095069, -111.9247358 33.4095087, -111.9246084 33.4095274, -111.9246136 33.410035)",1,179.28,service,8,,,,bike;walk,
3560,,594384204,2171,2172,1,"LINESTRING (-111.9246133 33.4100695, -111.9246146 33.4101366)",1,7.46,service,8,,,,bike;walk,
3561,,594384204,2170,2171,1,"LINESTRING (-111.9246136 33.410035, -111.9246133 33.4100695)",1,3.84,service,8,,,,bike;walk,
